year,state,latitude,longitude,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms
201613,SouthDakota,43.969,-99.901,10.83,43.05,-22.46,1.4,64.92,15.72,3.63
201701,SouthDakota,43.969,-99.901,-6.46,11.0,-20.86,0.48,82.5,7.13,3.58
201702,SouthDakota,43.969,-99.901,0.25,21.34,-14.86,0.16,67.98,11.61,3.7
201703,SouthDakota,43.969,-99.901,3.3,22.29,-11.23,0.25,64.16,12.8,3.98
201704,SouthDakota,43.969,-99.901,9.45,28.57,-3.39,1.81,61.55,17.59,3.52
201705,SouthDakota,43.969,-99.901,15.45,32.97,2.11,1.37,53.98,22.67,3.67
201706,SouthDakota,43.969,-99.901,22.82,39.31,8.38,1.81,47.43,26.28,3.33
201707,SouthDakota,43.969,-99.901,27.83,42.14,12.13,1.2,45.98,25.66,3.05
201708,SouthDakota,43.969,-99.901,21.33,35.28,10.52,2.58,63.59,19.7,2.72
201709,SouthDakota,43.969,-99.901,18.61,38.24,5.13,2.1,58.19,15.85,3.11
201710,SouthDakota,43.969,-99.901,9.98,27.68,-5.71,0.69,57.42,11.8,4.02
201711,SouthDakota,43.969,-99.901,2.36,20.85,-7.85,0.21,69.14,7.71,3.34
201712,SouthDakota,43.969,-99.901,-4.08,10.72,-24.0,0.32,67.38,5.23,3.92
201713,SouthDakota,43.969,-99.901,10.12,42.14,-24.0,1.08,61.58,15.35,3.5
201801,SouthDakota,43.969,-99.901,-5.89,8.78,-24.94,0.33,78.86,7.27,3.41
201802,SouthDakota,43.969,-99.901,-8.47,9.01,-20.19,0.83,75.95,10.84,3.42
201803,SouthDakota,43.969,-99.901,1.11,17.53,-8.89,1.2,72.14,13.12,3.81
201804,SouthDakota,43.969,-99.901,4.35,26.8,-12.0,1.4,64.69,19.27,3.85
201805,SouthDakota,43.969,-99.901,18.89,36.41,4.35,1.99,62.69,21.8,3.0
201806,SouthDakota,43.969,-99.901,22.66,39.68,11.97,3.72,66.28,21.78,3.46
201807,SouthDakota,43.969,-99.901,25.19,41.16,14.19,1.69,56.84,25.3,3.04
201808,SouthDakota,43.969,-99.901,23.7,39.52,10.34,1.9,57.41,19.77,2.78
201809,SouthDakota,43.969,-99.901,18.12,36.0,2.87,1.86,63.83,14.59,3.51
201810,SouthDakota,43.969,-99.901,7.11,24.85,-5.85,1.46,69.29,10.57,3.55
201811,SouthDakota,43.969,-99.901,-0.83,13.27,-10.8,0.4,76.11,6.49,3.06
201812,SouthDakota,43.969,-99.901,-3.35,8.98,-21.99,0.91,81.97,6.13,3.38
201813,SouthDakota,43.969,-99.901,8.66,41.16,-24.94,1.48,68.79,14.77,3.35
201901,SouthDakota,43.969,-99.901,-6.44,6.86,-24.04,0.4,80.05,7.13,3.67
201902,SouthDakota,43.969,-99.901,-12.09,10.58,-23.16,0.95,84.84,9.98,3.49
201903,SouthDakota,43.969,-99.901,-1.73,20.49,-29.52,1.45,81.0,15.28,3.65
201904,SouthDakota,43.969,-99.901,7.68,29.85,-8.24,2.59,72.36,17.01,3.91
201905,SouthDakota,43.969,-99.901,11.82,30.06,-2.74,6.19,72.62,17.81,3.34
201906,SouthDakota,43.969,-99.901,20.59,37.16,8.84,1.95,67.61,24.79,2.72
201907,SouthDakota,43.969,-99.901,23.73,33.26,14.67,4.5,72.92,24.45,2.85
201908,SouthDakota,43.969,-99.901,21.52,31.74,10.02,4.1,73.27,19.12,2.89
201909,SouthDakota,43.969,-99.901,18.94,32.4,6.29,2.97,72.63,15.4,3.48
201910,SouthDakota,43.969,-99.901,5.22,24.14,-6.69,1.31,69.8,10.63,4.13
201911,SouthDakota,43.969,-99.901,0.23,16.3,-13.31,1.02,79.21,7.23,3.57
201912,SouthDakota,43.969,-99.901,-3.35,8.97,-16.35,0.81,87.65,6.54,3.25
201913,SouthDakota,43.969,-99.901,7.28,37.16,-29.52,2.37,76.13,14.64,3.41
202001,SouthDakota,43.969,-99.901,-5.0,6.79,-19.62,0.24,82.64,7.88,3.47
202002,SouthDakota,43.969,-99.901,-2.09,15.54,-21.36,0.24,70.35,11.88,3.55
202003,SouthDakota,43.969,-99.901,3.59,22.86,-9.19,0.79,71.62,13.45,3.79
202004,SouthDakota,43.969,-99.901,7.29,26.64,-8.27,0.57,59.73,20.16,3.95
202005,SouthDakota,43.969,-99.901,14.3,29.42,-1.02,2.6,66.54,19.36,3.52
202006,SouthDakota,43.969,-99.901,23.48,36.76,11.75,3.42,61.27,25.16,3.61
202007,SouthDakota,43.969,-99.901,25.36,39.32,14.34,2.98,61.2,24.87,3.08
202008,SouthDakota,43.969,-99.901,24.79,39.67,10.91,1.82,55.52,21.98,2.9
202009,SouthDakota,43.969,-99.901,17.68,35.68,3.55,0.41,53.78,15.91,3.38
202010,SouthDakota,43.969,-99.901,6.69,29.06,-15.24,0.94,63.19,11.04,3.7
202011,SouthDakota,43.969,-99.901,4.17,24.93,-7.29,0.25,65.92,8.68,3.18
202012,SouthDakota,43.969,-99.901,-1.25,12.76,-11.66,0.4,74.44,6.06,3.27
202013,SouthDakota,43.969,-99.901,9.95,39.67,-21.36,1.23,65.55,15.53,3.45
202101,SouthDakota,43.969,-99.901,-1.8,11.51,-11.49,0.26,77.68,6.4,3.55
202102,SouthDakota,43.969,-99.901,-8.19,14.61,-25.93,0.43,67.62,11.23,3.43
