year,state,latitude,longitude,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms
202303,Kansas,38.526,-96.726,5.76,22.82,-7.56,0.49,67.69,15.15,4.1
202304,Kansas,38.526,-96.726,13.41,30.6,-2.51,1.25,55.21,22.13,3.96
202305,Kansas,38.526,-96.726,20.39,34.24,2.52,2.23,63.38,22.31,2.6
202306,Kansas,38.526,-96.726,24.91,40.51,12.8,3.42,60.1,24.24,2.1
202307,Kansas,38.526,-96.726,27.97,42.17,15.86,2.67,58.52,22.62,2.55
202308,Kansas,38.526,-96.726,28.47,44.32,15.69,2.18,52.25,22.86,2.66
202309,Kansas,38.526,-96.726,24.09,37.8,12.79,1.57,51.92,18.44,2.96
202310,Kansas,38.526,-96.726,15.21,33.79,-6.65,2.44,57.7,12.46,3.86
202311,Kansas,38.526,-96.726,7.26,25.03,-9.96,1.74,67.53,9.78,3.1
202312,Kansas,38.526,-96.726,3.49,18.13,-4.95,1.85,76.29,6.48,3.34
202313,Kansas,38.526,-96.726,14.56,44.32,-12.7,1.84,62.62,16.41,3.2
