state,year,crop,yield_bu_acre,temp_mean_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms
KANSAS,2016,SOYBEANS,50.58898305084746,13.99153846153846,28.78923076923077,-0.8215384615384618,33.31,71.97692307692309,16.41769230769231,3.394615384615385
KANSAS,2016,WHEAT,56.83271028037384,13.99153846153846,28.78923076923077,-0.8215384615384618,33.31,71.97692307692309,16.41769230769231,3.394615384615385
KANSAS,2017,CORN,131.9751633986928,13.993076923076924,29.886923076923075,-0.8292307692307693,27.56,66.83692307692307,16.16769230769231,3.553846153846154
KANSAS,2017,SOYBEANS,40.58815789473684,13.993076923076924,29.886923076923075,-0.8292307692307693,27.56,66.83692307692307,16.16769230769231,3.553846153846154
KANSAS,2017,WHEAT,49.584375,13.993076923076924,29.886923076923075,-0.8292307692307693,27.56,66.83692307692307,16.16769230769231,3.553846153846154
KANSAS,2018,CORN,128.96356589147285,12.94,28.467692307692307,-1.5784615384615388,33.14,68.74461538461539,15.783076923076925,3.4284615384615384
KANSAS,2018,SOYBEANS,44.33387096774193,12.94,28.467692307692307,-1.5784615384615388,33.14,68.74461538461539,15.783076923076925,3.4284615384615384
KANSAS,2018,WHEAT,40.14404761904762,12.94,28.467692307692307,-1.5784615384615388,33.14,68.74461538461539,15.783076923076925,3.4284615384615384
KANSAS,2019,CORN,124.946875,11.864615384615384,26.174615384615382,-2.833076923076923,40.33,79.24846153846154,15.510769230769233,3.4130769230769227
KANSAS,2019,SOYBEANS,42.03928571428571,11.864615384615384,26.174615384615382,-2.833076923076923,40.33,79.24846153846154,15.510769230769233,3.4130769230769227
KANSAS,2019,WHEAT,49.39651162790698,11.864615384615384,26.174615384615382,-2.833076923076923,40.33,79.24846153846154,15.510769230769233,3.4130769230769227
KANSAS,2020,CORN,134.83956043956044,13.07,27.854615384615386,-1.4984615384615383,28.41,70.80230769230769,15.856153846153846,3.350769230769231
KANSAS,2020,SOYBEANS,43.2171052631579,13.07,27.854615384615386,-1.4984615384615383,28.41,70.80230769230769,15.856153846153846,3.350769230769231
KANSAS,2020,WHEAT,44.24947368421052,13.07,27.854615384615386,-1.4984615384615383,28.41,70.80230769230769,15.856153846153846,3.350769230769231
KANSAS,2021,CORN,141.28157894736842,13.72153846153846,29.42,-0.9576923076923076,29.92,68.46153846153847,15.88,3.4569230769230765
KANSAS,2021,SOYBEANS,40.75,13.72153846153846,29.42,-0.9576923076923076,29.92,68.46153846153847,15.88,3.4569230769230765
KANSAS,2021,WHEAT,51.10697674418604,13.72153846153846,29.42,-0.9576923076923076,29.92,68.46153846153847,15.88,3.4569230769230765
KANSAS,2022,CORN,105.98518518518516,13.452307692307691,30.588461538461537,-2.367692307692307,26.72,60.316923076923075,16.606153846153845,3.6276923076923073
KANSAS,2022,SOYBEANS,28.48732394366197,13.452307692307691,30.588461538461537,-2.367692307692307,26.72,60.316923076923075,16.606153846153845,3.6276923076923073
KANSAS,2022,WHEAT,42.10568181818182,13.452307692307691,30.588461538461537,-2.367692307692307,26.72,60.316923076923075,16.606153846153845,3.6276923076923073
KANSAS,2023,CORN,116.34533333333331,14.5,31.32923076923077,-0.6476923076923078,23.9,62.59461538461539,16.408461538461538,3.2053846153846157
KANSAS,2023,SOYBEANS,25.12542372881356,14.5,31.32923076923077,-0.6476923076923078,23.9,62.59461538461539,16.408461538461538,3.2053846153846157
KANSAS,2023,WHEAT,41.35,14.5,31.32923076923077,-0.6476923076923078,23.9,62.59461538461539,16.408461538461538,3.2053846153846157
MINNESOTA,2010,CORN,111.30661157024794,5.502307692307692,19.985384615384618,-10.287692307692309,28.5,79.91538461538462,13.703076923076924,3.392307692307692
MINNESOTA,2010,SOYBEANS,44.89078947368421,5.502307692307692,19.985384615384618,-10.287692307692309,28.5,79.91538461538462,13.703076923076924,3.392307692307692
MINNESOTA,2010,WHEAT,50.01166666666666,5.502307692307692,19.985384615384618,-10.287692307692309,28.5,79.91538461538462,13.703076923076924,3.392307692307692
MINNESOTA,2011,CORN,100.59736842105264,5.221538461538462,20.292307692307688,-10.706153846153846,21.78,77.64307692307692,13.81,3.531538461538461
MINNESOTA,2011,SOYBEANS,38.733333333333334,5.221538461538462,20.292307692307688,-10.706153846153846,21.78,77.64307692307692,13.81,3.531538461538461
MINNESOTA,2011,WHEAT,39.4962962962963,5.221538461538462,20.292307692307688,-10.706153846153846,21.78,77.64307692307692,13.81,3.531538461538461
MINNESOTA,2012,CORN,115.45092592592592,7.22,22.326153846153847,-8.485384615384616,27.82,71.35,13.41153846153846,3.465384615384615
MINNESOTA,2012,SOYBEANS,43.12133333333333,7.22,22.326153846153847,-8.485384615384616,27.82,71.35,13.41153846153846,3.465384615384615
MINNESOTA,2012,WHEAT,49.19333333333333,7.22,22.326153846153847,-8.485384615384616,27.82,71.35,13.41153846153846,3.465384615384615
MINNESOTA,2013,CORN,107.89292035398228,3.8484615384615384,19.723846153846157,-13.27076923076923,24.88,79.23153846153846,13.35153846153846,3.4661538461538464
MINNESOTA,2013,SOYBEANS,39.82027027027027,3.8484615384615384,19.723846153846157,-13.27076923076923,24.88,79.23153846153846,13.35153846153846,3.4661538461538464
MINNESOTA,2013,WHEAT,48.53488372093023,3.8484615384615384,19.723846153846157,-13.27076923076923,24.88,79.23153846153846,13.35153846153846,3.4661538461538464
MINNESOTA,2014,CORN,105.53904761904762,3.031538461538461,18.23,-14.42,27.67,80.97615384615385,13.571538461538465,3.7161538461538464
MINNESOTA,2014,SOYBEANS,40.5986301369863,3.031538461538461,18.23,-14.42,27.67,80.97615384615385,13.571538461538465,3.7161538461538464
MINNESOTA,2014,WHEAT,51.7047619047619,3.031538461538461,18.23,-14.42,27.67,80.97615384615385,13.571538461538465,3.7161538461538464
MINNESOTA,2015,CORN,139.64646464646464,6.298461538461538,21.883846153846154,-10.463076923076924,24.14,73.39076923076924,13.576153846153847,3.7038461538461536
MINNESOTA,2015,SOYBEANS,50.37887323943662,6.298461538461538,21.883846153846154,-10.463076923076924,24.14,73.39076923076924,13.576153846153847,3.7038461538461536
MINNESOTA,2015,WHEAT,58.93421052631579,6.298461538461538,21.883846153846154,-10.463076923076924,24.14,73.39076923076924,13.576153846153847,3.7038461538461536
MINNESOTA,2016,CORN,152.1618556701031,6.478461538461539,21.244615384615383,-10.196153846153846,28.49,78.30153846153847,13.14,3.601538461538462
MINNESOTA,2016,SOYBEANS,52.795890410958904,6.478461538461539,21.244615384615383,-10.196153846153846,28.49,78.30153846153847,13.14,3.601538461538462
MINNESOTA,2016,WHEAT,57.6425,6.478461538461539,21.244615384615383,-10.196153846153846,28.49,78.30153846153847,13.14,3.601538461538462
MINNESOTA,2017,CORN,139.269,5.4192307692307695,20.321538461538463,-10.974615384615388,24.78,77.30076923076923,13.462307692307691,3.5653846153846156
MINNESOTA,2017,SOYBEANS,47.270270270270274,5.4192307692307695,20.321538461538463,-10.974615384615388,24.78,77.30076923076923,13.462307692307691,3.5653846153846156
MINNESOTA,2017,WHEAT,60.87567567567568,5.4192307692307695,20.321538461538463,-10.974615384615388,24.78,77.30076923076923,13.462307692307691,3.5653846153846156
MINNESOTA,2018,CORN,129.45934065934065,4.529999999999999,19.38769230769231,-11.796923076923076,25.02,78.52846153846154,13.390769230769232,3.363076923076923
MINNESOTA,2018,SOYBEANS,48.7171875,4.529999999999999,19.38769230769231,-11.796923076923076,25.02,78.52846153846154,13.390769230769232,3.363076923076923
MINNESOTA,2018,WHEAT,46.797222222222224,4.529999999999999,19.38769230769231,-11.796923076923076,25.02,78.52846153846154,13.390769230769232,3.363076923076923
MINNESOTA,2019,CORN,125.52608695652174,3.601538461538462,18.228461538461534,-14.03076923076923,31.01,82.44307692307692,13.261538461538462,3.411538461538462
MINNESOTA,2019,SOYBEANS,43.3,3.601538461538462,18.228461538461534,-14.03076923076923,31.01,82.44307692307692,13.261538461538462,3.411538461538462
MINNESOTA,2019,WHEAT,46.918181818181814,3.601538461538462,18.228461538461534,-14.03076923076923,31.01,82.44307692307692,13.261538461538462,3.411538461538462
MINNESOTA,2020,CORN,118.303937007874,5.199999999999999,20.23,-11.586923076923076,22.22,78.62846153846154,14.13923076923077,3.45
MINNESOTA,2020,SOYBEANS,49.3725,5.199999999999999,20.23,-11.586923076923076,22.22,78.62846153846154,14.13923076923077,3.45
MINNESOTA,2020,WHEAT,48.858139534883726,5.199999999999999,20.23,-11.586923076923076,22.22,78.62846153846154,14.13923076923077,3.45
MINNESOTA,2021,CORN,107.48260869565216,6.567692307692308,22.29769230769231,-11.244615384615384,24.42,74.27538461538462,14.047692307692309,3.4046153846153846
MINNESOTA,2021,SOYBEANS,45.75416666666667,6.567692307692308,22.29769230769231,-11.244615384615384,24.42,74.27538461538462,14.047692307692309,3.4046153846153846
MINNESOTA,2021,WHEAT,47.905,6.567692307692308,22.29769230769231,-11.244615384615384,24.42,74.27538461538462,14.047692307692309,3.4046153846153846
MINNESOTA,2022,CORN,122.29237288135592,3.918461538461538,20.25846153846154,-13.296153846153846,26.25,79.77384615384615,13.72923076923077,3.735384615384615
MINNESOTA,2022,SOYBEANS,48.312000000000005,3.918461538461538,20.25846153846154,-13.296153846153846,26.25,79.77384615384615,13.72923076923077,3.735384615384615
