crop,year,year,temp_mean_c,precipitation_mm,humidity_pct,solar_radiation,wind_speed_ms,crop_SOYBEANS,crop_WHEAT,state_INDIANA,state_IOWA,state_KANSAS,state_MINNESOTA,state_MISSOURI,state_NEBRASKA,state_OHIO
SOYBEANS,2020,2020.0,-0.49368529417519735,-0.002646369697109455,0.045229539273179964,0.00624703462746964,0.4133634026922644,-52.63357005824245,8.64703759271482,0.010027822681343375,0.26628864928740104,-0.07497670784936775,0.0,-0.019005967693338226,0.09462211894189883,-0.008178913200926072
SOYBEANS,2021,2021.0,2.0441379424253503,-0.05792520438499391,0.6862550960252772,1.2383680933709877,0.5359154007122315,-55.26666875299422,8.758623655104639,0.018057029371833976,0.02492325046737256,-0.5552921802070017,0.03244895461932608,0.012004410408717092,0.24306227822217394,-0.12253347998043865
SOYBEANS,2022,2022.0,3.7831339849861125,0.3044946847415507,0.29102051863253303,1.3026215344564571,0.8111476489078449,-56.64212127976887,8.834427625727493,0.0,-0.024671764836548288,1.3847274819799864,0.0,0.0,-0.14714571867390197,-0.06305166541519558
SOYBEANS,2023,2023.0,-2.062805207799968,-3.106573066943885,0.49003754283770734,-1.0882644699536217,0.30499474659089043,-51.07707294346919,8.115828700333845,0.02583067110075359,-0.1442841104919575,-1.4247861519082519,0.0,0.0,-0.15835053804325533,0.08368032695415195
WHEAT,2010,2010.0,-2.1385620269014227,0.4749001462735923,-0.1336438549745375,-0.9219520085225349,-0.9318472216293459,21.181972324438938,-51.334966533291045,-0.17797591758626066,0.2346548001108418,-1.557113556657493,0.0,0.0,-0.06320630318594785,0.0
WHEAT,2011,2011.0,-1.7887020005020928,-1.8523634947097354,-0.5878311617293054,-0.7025506223283815,-0.3555645750973826,21.044859570346595,-48.98176706210887,-0.0925591979234725,0.12375100969499808,-1.4171966929247626,0.0,-0.026438703587436052,-0.08059826668985615,-0.06654261642582604
WHEAT,2012,2012.0,-6.682998747942207,-2.161773351217289,-0.6764501237446102,-0.9638819578528269,-1.9588020795997363,20.471485557724098,-39.92373186267047,-0.15798695388620376,0.16754135410083038,-1.6752424559815335,-0.08321878398719207,0.0,0.1379904834160257,0.0
WHEAT,2013,2013.0,-1.221157150881482,-1.0365115306483286,-0.5640542784623638,-0.9009053806356376,-1.2998618286339079,21.90022490604697,-53.899495755996035,-0.14560097135970815,0.1573522327279064,1.1575699680118519,0.0,0.0,0.18795615343816033,0.0
WHEAT,2014,2014.0,-1.8466050723319043,-0.03200767878779476,-0.3233502855173553,-0.65508144950579,-0.1964267810792658,23.069332670829578,-56.550314475634785,0.21038122383266722,0.13919961073052342,-1.6548586124136344,0.0,0.0,-0.03306460550576418,0.0
WHEAT,2015,2015.0,0.7609062159829733,-0.13810042637650707,-0.5384067383804858,-0.23199047358795602,0.6294929419851499,22.72561595050514,-59.04746428395866,0.08671592761536928,0.20079849111405404,-1.1168160354074919,0.0,0.0,0.1569448380586195,-0.09455005722992951
WHEAT,2016,2016.0,0.04521241589452085,-0.11650809592216638,1.70905873194896,0.06215152606659513,-1.8665008790149917,21.440649000783814,-56.606055788867266,0.0,0.27420375794036556,-3.654974177747471,0.0766980055655253,0.0,0.33044259485286176,0.0
WHEAT,2017,2017.0,0.310656096507659,0.27348082273197466,0.3562999917344491,0.5073988487408068,0.5194545714177556,23.946174778835225,-58.20865055391905,0.05196400287569247,0.22901553136707256,1.3377218139603373,0.0,0.0,0.09623776709452987,-0.06708255500518649
WHEAT,2018,2018.0,-4.730338572259744,-0.13306277121842122,-0.7353480194916497,0.1353012052163014,-1.1919622887818806,22.604384247433703,-55.31564429093884,-0.024428141143345943,0.1503287648603617,1.217214627749917,0.0,0.0,0.0,0.0
WHEAT,2019,2019.0,-2.4606041202055593,1.219737104804854,0.013270323337928103,0.10303414564779105,-1.4912598069303218,22.945425682315147,-58.39510346198848,-0.0606666124180959,0.2670940437218057,1.2177963568316064,0.0,0.0,0.10435985915336055,0.0
WHEAT,2020,2020.0,-3.6955651144190966,-0.8336147814545978,0.0314685173909169,0.24671293299217095,-1.119094975310034,21.9572999458007,-54.89443550909048,-0.028796115114121584,0.2417908179684371,-1.8728063796490702,0.0,0.0,0.0,0.0
WHEAT,2021,2021.0,2.1687391983383777,1.9518625638731883,-0.3341024016699989,1.6096830905535366,1.9723507797694388,24.64213044630144,-59.340007074142896,0.27585481234439296,0.16214659156656286,-2.3943918723814885,0.0,0.0,0.0,0.06486994689994081
WHEAT,2022,2022.0,-1.213301817287039,2.300274695993263,2.235547393949031,0.9123408558071511,-1.2912365435794733,25.022697196061273,-60.36774944001222,0.0,0.10061964178836287,1.4076394604778226,0.0,0.0,0.0,0.0773630962580274
WHEAT,2023,2023.0,-1.6830301504767415,-2.075756869885136,0.6151224540879566,-0.26430764016773645,-0.3399455433168721,23.77805691245992,-54.89719933606407,0.134843526466384,0.21380540188483718,-0.8259149144972285,0.0,0.0,0.1443262505263192,0.017319887913427017
